asin,text,title,location_and_date,verified,rating,negative or positive
B00J2WA0TI,"Ich habe das Produkt als Geschenk 'auf Vorrat' gekauft. Leider habe ich es nicht direkt getestet.Als ich es dann verschenken wollte, habe ich bemerkt, dass manche Bahnen viel zu schmal sind und die Kugeln dort überhaupt nicht durchpassen.Produkt ist so leider nicht nutzbar.",Leider defekt geliefert,Reviewed in Germany on 23 November 2022,True,1.0,negative
B00J2WA0TI,"Das Produkt kam total zerkratzt an. Das ist sehr schade.An sich ist das Brett niedlich gestaltet, jedoch ist die Schnur mit dem Magnetstift viel zu kurz. Man kommt kaum über das Brett.",Nettes Geschenk aber optimierbar,Reviewed in Germany on 24 June 2022,True,2.0,negative
B00J2WA0TI,"A scratched product arrived. It was well packed, the box was not damaged.",Scratched item arrived.,Reviewed in Germany on 24 November 2022,True,1.0,negative
B00J2WA0TI,Es ist altersgerecht  toll zum Verschenken  und superschnelle Lieferung,Tolles und kindgerechten material,Reviewed in Germany on 18 June 2022,True,2.0,negative
B00J2WA0TI,"Sehr cooles Spielzeug, macht mir als Mama ebenfalls Spaß. Allerdings ist das Spiel nur für zuhause an einem Tisch geeignet, ohne das man es bewegt. Einen weiteren Stern muss ich abziehen, da die Scheibe unfassbar schnell zerkratzt ist. Man erkennt alles, aber wenn es sich spiegelt, dann stören die Kratzer definitiv. Nach wenigen Anwendungen/Bespielungen sollte so etwas nicht passieren.",Schönes Spielzeug mit leider einigen Mängeln,Reviewed in Germany on 9 September 2021,True,3.0,negative
B00J2WA0TI,So ist es echt toll und macht den Kindern Spaß aber man sieht nach der ersten Benutzung schon wirklich viele Kratzer auf der Scheibe. Nach so 10 man benutzen wird es immer weißer und inzwischen sieht man es nicht mehr so gut und die Kinder lassen es liegen,Eigentlich gut,Reviewed in Germany on 1 October 2021,True,3.0,negative
B07WVFBS8S,"Ist ein Standard Adventskalender. Außen Papier, innen Plastik. War ein Geschenk für meine Freundin. Da sie auf die Schokolade der Marke Kinder steht war es ein optimales Geschenk.Der Adventskalender steht stabil und sieht gut aus.Die Türchen waren gut zu öffnen.Produkt entspricht den Erwartungen.",Für 24 Tage ausreichend.,Reviewed in Germany on 3 January 2022,True,4.0,positive
B07WVFBS8S,"Super toll, das einzige was man wissen muss, es ist nur eine sehr kleine Auswahl drinnen, was ich etwas schade finde",Schöner Adventskalender,Reviewed in Germany on 12 December 2021,True,4.0,positive
B07WVFBS8S,"Preisleistung ist ok. Geschmacklich einwandfrei, optisch sehr ansprechend für Kinder",Tolle Idee,Reviewed in Germany on 18 July 2022,True,5.0,positive
B07WVFBS8S,Schöner Kalender,ok,Reviewed in Germany on 8 December 2021,True,4.0,positive
B07WVFBS8S,"War ein Geschenk für meine Frau, diese hat sich sehr über den Kalender gefreut.",Sehr schönes Design und Leckere Schoki,Reviewed in Germany on 22 January 2022,True,5.0,positive
B07WVFBS8S,Das Häuschen hat viele Überraschungen in sich !,Jeden Tag ne tolle Überraschung,Reviewed in Germany on 26 December 2021,True,5.0,positive
B07WVFBS8S,"Sehr schönes Produkt für unsere Enkel, leider etwas schwierig die einzelnen Fenster zu öffnen.",Unsere Enkel waren begeistert und zufrieden,Reviewed in Germany on 28 January 2020,True,4.0,positive
B07WVFBS8S,Super Ausführung. Sehr gut bestückt. Nicht nur für Kinder auch für Erwachsene zu empfehnen,Super Adventkalender,Reviewed in Germany on 2 May 2021,True,5.0,positive
B07WVFBS8S,Sehr schnelle Lieferung. Sieht toll aus. Die Beschenkte hat sich sehr gefreut.Würde ich wieder kaufen.,Sehr schöner Adventskalender,Reviewed in Germany on 19 November 2020,True,5.0,positive
B07WVFBS8S,My granddaughter was very very happy with the surprise !,Colourful and tasty !,Reviewed in Germany on 21 December 2020,True,5.0,positive
B07WVFBS8S,"Ich hab zwei von den Kalendern bestellt. Als ich das Paket erhalten habe, war ich sehr enttäuscht,  wie klein diese sind. Ansonsten sind sie schon schön, geschmacklich gehe ich davon aus, dass die enthaltene Kinderschokolade schmeckt, wie immer. Das kann ich zum jetzigen Zeitpunkt noch nicht bewerten.",Sehr klein,Reviewed in Germany 🇩🇪 on 22 October 2022,True,3.0,negative
B07WVFBS8S,"Es ist wirklich sehr wenig, was man da für den Preis geliefert bekommt.Geht vermutlich wieder zurück.",Zwischen klein und winzig,Reviewed in Germany 🇩🇪 on 10 November 2022,True,3.0,negative
B07WVFBS8S,Für den Preis zu teuer hatte mir mehr davon erhofft,Ist okay,Reviewed in Germany 🇩🇪 on 6 December 2021,True,3.0,negative
B07WVFBS8S,"Der Adventskalender kam leider völlig zerstört an. Schon der Karton war eingedrückt . Ich bitte um Ersatzlieferung, da ich den Adventskalender in diesem Zustand nicht verschenken kann!!!!",Produkt völlig zerstört,Reviewed in Germany 🇩🇪 on 22 November 2022,True,1.0,negative
B07WVFBS8S,Für den Preis hatte ich etwas größeres erwartet. Es war recht klein.,Kleiner als erwartet,Reviewed in Germany 🇩🇪 on 16 February 2022,True,2.0,negative
B07WVFBS8S,"Die Größe ist mehr als enttäuschend, wenn man vor hat den Kalender zu verschenken. Preis-leistung ist auch auch mehr als überteuert für den Inhalt.",Nicht nochmal,Reviewed in Germany 🇩🇪 on 19 May 2021,True,3.0,negative
B07WVFBS8S,"Ich hätte mal besser die Bewertungen lesen sollen, bevor ich den Kalender kaufe und verschenke. Leider habe ich mich von den 4 Sternen bei ca. 280 Bewertungen blenden lassen. Der Inhalt des Kalenders ist eine absolute Frechheit. Knappe 25€ und man bekommt nach 5 Tagen 3x kleine Schokoeier.  Ich vermute, es wird nicht viel besser. Gewinnorientiert mit einer Marge von 90%. Das mache ich nicht mehr mit. Für knappe 25€ hätte ich einen traumhaft schönen Kalender selber gestalten können, was ich demnächst auch mache. Selten so eine Enttäuschung erlebt. Für Kinder selbstverständlich noch enttäuschender als für Erwachsene. Die Marke ""Kinder"" sollte sich in Grund und Boden schämen!!!",Unverschämtes Preis-Leistungsverhältnis,Reviewed in Germany 🇩🇪 on 5 December 2021,True,1.0,negative
B07WVFBS8S,Viel zu teuer und zu klein aber schön gemacht deshalb 3 Sterne. Würde ich nicht noch einmal kaufen.,Schön ABER,Reviewed in Germany 🇩🇪 on 1 May 2021,True,3.0,negative
B07WVFBS8S,"Die gewohnten Kinder-Produkte - aber recht klein geraten. Der Abbildung nach hätte man ein größeren Kalender erwartet - insbesondere, da keine Größenangaben gemacht werden - wahrscheinlich aus gutem Grunde.Die Qualität ist halt Kinder üblich und die Lieferung mit Amazon von heute auf morgen tip top. Auch die Verpackung lässt keine Wünsche übrig.",Die gewohnten Kinder-Produkte - aber recht klein geraten,Reviewed in Germany 🇩🇪 on 10 November 2019,True,3.0,negative
B07WVFBS8S,"Also auf dem Bild sah der Weihnachtskalender definitiv grösser aus! Die Süssigkeiten sind wie gewohnt in Ordnung, und dafür gibts auch 2 Sterne! Aber vom Preis-Leistungsverhältnis echt unverschämt! Also der Inhalt ist ca: 2-3 Euro wert, der Kalenderaufbau an sich vielleicht noch 2 Euro. Also überhaupt keine Relation zum Gesamtpreis von 25 Euro! Da macht sich einer schön die Taschen voll! Nächstes Jahr definitiv nicht wieder...",Viel zu teuer für ein bisschen Schokolade,Reviewed in Germany 🇩🇪 on 23 December 2020,True,2.0,negative
B09RBCTLF2,Perfekter Tonie. Unser Sohn (3 Jahre) liebt ihn. Typische Paw Patrol Geschichten eben :-),Perfekt,Reviewed in Germany 🇩🇪 on 24 November 2022,True,5.0,positive
B09RBCTLF2,"Erzähler sehr sympathisch Stimme, schöne Geschichte. Können die Kinder sehr gut verfolgen beim zuhören.",Super für Paw Patrol Fans,Reviewed in Germany 🇩🇪 on 26 November 2022,True,5.0,positive
B09RBCTLF2,Die Figur wurde wie alle Toniefiguren mit viel Liebe zum Detail gefertigt. Die Geschichten laufen auf der Box Tag täglich rauf und runter.,Tolle Figur und Geschichten!,Reviewed in Germany 🇩🇪 on 15 November 2022,True,5.0,positive
B09RBCTLF2,die Kinder lieben es .Einfach toll,total super,Reviewed in Germany 🇩🇪 on 24 November 2022,True,5.0,positive
B09RBCTLF2,Als Geschenk gekauft und schnelle Lieferung,Alles super,Reviewed in Germany 🇩🇪 on 11 November 2022,True,5.0,positive
B09RBCTLF2,Meinem Sohn gefällt der tonie. Wer paw patrol mag wird die paw patrol tonies lieben :),Super :),Reviewed in Germany 🇩🇪 on 1 November 2022,True,5.0,positive
B09RBCTLF2,Super Idee,Einfach gut 👍,Reviewed in Germany 🇩🇪 on 6 November 2022,True,5.0,positive
B09RBCTLF2,Schön,Alles,Reviewed in Germany 🇩🇪 on 29 October 2022,True,5.0,positive
B09RBCTLF2,Mein Sohn liebt diesen Tony! Ich kann ihn schon mit sprechen!,Für die kleinen sehr schön!,Reviewed in Germany 🇩🇪 on 14 October 2022,True,5.0,positive
B09RBCTLF2,"Nur 4 Sterne weil er nicht so schön bemalt ist im Gesicht, dass macht den Geschichten aber kein Abbruch.",Gut,Reviewed in Germany 🇩🇪 on 3 November 2022,True,4.0,positive
B09RBCTLF2,Für den Preis OK 👌,OK 👌,Reviewed in Germany 🇩🇪 on 5 July 2022,True,3.0,negative
B09RBCTLF2,"Leider hat der Tonie einen leichten Defekt, er setzt mitten im Hörspiel kurz aus und startet auch ohne Einfluß einfach nochmal ohne dass jemand an dem Gerät war... 🤔",Leichter Defekt,Reviewed in Germany 🇩🇪 on 2 May 2022,True,3.0,negative
B09RBCTLF2,Tonie ist der absolute Hit von paw petrol,Paw patrol Tonie,Reviewed in Germany 🇩🇪 on 11 April 2022,True,1.0,negative
B09S141RDV,"Wir haben den Kalender im November 2021 für unseren technisch vorbelasteten (RC und Plastik Modellbau, Löten, Lego) elf Jahre alten Sohn geholt, die Oma wollte mal was cooles als Kalender verschenken...Im Grunde ist es sicherlich nur ein RC Auto, dessen Teile und Baugruppen in 24 Türchen gepackt wurde, um ein Remarketing als Adventskalender zu bekommen. Der Wagen ist quasi baugleich auch als Fertigmodell unter dem Namen ""Carrera RC Mini Turnator"" zu bekommen.Wer erwartet, dass man jeden Tag was zum Bauen hat, wird schwer enttäuscht sein. Aber... wie soll das auch gehen? Der Kunde verlangt nach immer ausgefalleneren Kalendern vom Hubschrauber bis zum Minicomputer und die Hersteller liefern. Das dabei täglich ein didaktisch-pädagogisch bedeutsamer Zusammenbau einzelner Teile stattfindet, ist ausgeschlossen. Zu komplex sind die einzelnen elektronischen Bauteile, als das sie von Kinder selbständig zusammengebaut werden könnten. Was bleibt, sind Baugruppen (Oberteil, Unterteil, Räder, Getriebe links und rechts, etc.) die alle paar Tage zusammengeschraubt werden können. Auspacken, beiseite legen und alle paar Tage bauen... oder flexibel sein beim Öffnen der Türchen.Der Wagen selbst ist in Relation zum Preis überraschend robust, leistungsstark und ausdauernd. Als reines Indoor Spaßmobil hält er einiges aus und auch lange durch - dem Lithium Akku sei dank. Die Steuerung der rechten und linken Fahrzeughälfte erfolgt jedoch nicht proportional wie im RC Modellbau, es gibt also nur ""GAS"" oder ""Kein GAS"" und das jeweils für die linke und rechte Seite getrennt. Der Junior ist überzeugt, brauchte beim Zusammenbau nur kurz Hilfe wegen zu fest von ihm angezogener Schrauben und eines Baufehlers und wird sicherlich kurzfristig Gaudi mit dem Ding haben.Langfristig spielt er dann sicherlich eher wieder mit seinem Tamiya Neo Fighter RC Auto an der frischen Luft - auch ein Bausatz, aber weit weg von einem 30 Euro Adventskalender. Preislich wie qualitativ.Ach ja und noch eine Sache, wenn ich mir hier so einige Bewertungen durchlese... Wo sind wir angekommen, wenn ich mir mit meinem Kind zusammen nicht die Bildchen einer Anleitung ansehen und gemeinsam eine kleine Hürde beim Zusammenbau nehmen kann? Manchmal beschleicht mich das Gefühl, beim Spielzeugkauf ist es zunehmend wichtiger, dass die Eltern in der Folge möglichst wenig ""belastet"" werden wollen. Am besten Tablet vor die Nase und ab ins Kinderzimmer. . .","Super - wenn man weiß, was man kauft...",Reviewed in Germany 🇩🇪 on 24 December 2021,True,4.0,positive
B09S141RDV,"Mittlerweile ist es der 3. Adventskalender von dieser Sorte und diesmal hatten wir das Pech, dass ein Teil fehlte. Aber der Service von Carrera war sehr hilfreich und das Problem wurde schnell gelöst.Preis- Leistung stimmt allerdings nicht, würde man das Auto so kaufen, spart man 15€ . Na ja, es ist eben ein Adventskalender und die Kids freuen sich.",Zeit bis Weihnachten verkürzen,Reviewed in Germany 🇩🇪 on 21 January 2022,True,4.0,positive
B09S141RDV,"Tolles Teil, wird sehr gerne bespielt, sehr robust. Der Aufbau ist allerdings sehr schwierig da es keine richtige Aufbauanleitung gibt.",Aufbau sehr schwierig,Reviewed in Germany 🇩🇪 on 28 December 2021,True,4.0,positive
B09S141RDV,"Leider gehen die meisten Käufer, die hier negativ bewerten, davon aus dass es jeden Tag was zu bauen gibt und eine Bauanleitung wie bei so manchen Klemmbausteinhersteller.Vielleicht sollte die Produktbeschreibung auch dahingehend angepasst werden, diese lässt einem nämlich genau das vermuten.Nichts desto trotz, ist dies eine tolle Alternative zum fertigen Auto.Wenn man beim Kauf (generell) mit gesunden Menschenverstand vorgeht, dann erwartet man hier auch nur einzelne Baugruppen, die nach und nach zusammen geschraubt werden. Auch wurde hier die fehlende Zuordnung der Schrauben in der Anleitung bemängelt. Alleine durch den Schraubentyp oder die Anzahl der Schrauben ist eigentlich klar wo diese hin gehören. Und ich bin kein Mechaniker und auch kein Ingenieur. Es ist auch normal, dass man so etwas mit seinen Kindern zusammen macht und nicht erwartet dass jeder 6 jährige das alleine macht.Der einzige wirklich zu bemängelnde Punkt ist meiner Meinung nach der beiliegende Schraubendreher. Der ist zu klein um damit gescheit zu arbeiten. Aber wer hat schon keinen gescheiten zuhause, daher verschmerzbar.",Für Menschen mit technischem Verständnis sehr gut,Reviewed in Germany 🇩🇪 on 7 January 2022,False,5.0,positive
B09S141RDV,"Haben schon das dritte Jahr hintereinander solche adventskalender,  waren bis jetzt immer zufrieden.  Spielzeuge waren von guter Qualität",Adventskalender,Reviewed in Germany 🇩🇪 on 26 November 2021,True,5.0,positive
B09S141RDV,👍,👍,Reviewed in Germany 🇩🇪 on 28 November 2021,True,5.0,positive
B09S141RDV,Mein kleiner wird bestimmt Spaß beim zusammenbasteln haben,Super,Reviewed in Germany 🇩🇪 on 21 November 2022,True,5.0,positive
B005I5M2F8,Man hat sehr viel Spaß und man lernt es schnell zu spielen aber nach ein zweimal spielen verblassen die Karten schon und jetzt so c.a nach halbem Jahr sind die Karten veraltet bis zum geht nicht mehr.,Fun Top aber Qualität nicht so gut,Reviewed in Germany on 20 November 2022,True,3.0,negative
B005I5M2F8,"Ich habe das Spiel verschenkt und es wurde direkt gespielt. Dass das Spiel einfach klasse und kurzweilig ist, ist wohl bekannt. Die schöne Dose wurde direkt mit „ah“ und „oh“ gewürdigt. Ja, es mag sich lustig anhören, wenn ich sage, dass es nicht für Linkshänder ist. Aber: die Karten sind nur in den Ecken links oben und rechts unten bedruckt, natürlich in der Mitte das große Bild. Sortiere ich die Karten also auf der Hand wie üblich, sehe ich nicht, welche Karte das ist, sondern nur unbedruckte Ecken.Der geneigte Besserwisser wird jetzt sagen, dass man die Karten einfach anders sortieren sollte. Mein Tipp: mach das doch selbst beim nächsten Mal…Da stellt sich die Frage, warum kann man nicht alle vier Ecken bedrucken? Der Designer hat jedenfalls völlig versagt.",Schöne Dose - aber nichts für Linkshänder,Reviewed in Germany on 28 May 2022,True,3.0,negative
B005I5M2F8,Das Spiel ist bekannt und für den Outdooreinsatz aber auch drinnen bestens zu verwenden. Ob sandige oder nasse Finger; den Karten ist das egal.Der beigelegte Karabiner aus Plastik ist gut gemeint - ist aber sehr instabil und hätte etwas schmaler ausfallen können. Passt schwer durch die vorgegebenen Löcher in den Karten und der Mechanismus ist nach zwei- bzw. dreimaligem Betätigen ausgeleiert. Dann lieber einen dünnen Metallkarabiner mitliefern!,Spiel top - Karabiner Flop,Reviewed in Germany on 14 July 2022,True,3.0,negative
B005I5M2F8,"Wir haben an Weihnachten mit unseren alten Uno Karten einige Spiele gespielt. Egal ob jung oder alt, allen hat es Spaß gemacht und die, die es noch nicht kannten haben es sehr schnell erlernt.Wir haben unsere alten Karten in meinen Elternhaus gelassen damit wir immer wenn wir zu Besuch sind auch spielen können. Also mussten bei uns neue einziehen. Damit wir auch weiterhin die Karten mitnehmen können , haben wir uns für die Metallbox entschieden.  Wirklich klasse für unterwegs und auch zum verschenken top geeignet.Das einzige was ich bemängeln ist die Qualität von den Karten. Natürlich sollen die Karten nicht lange halten, man soll ja schließlich bald wieder neue kaufen. 😉 Aber jetzt mal ernst, die Karten sind wie ein dickeren Blatt Papier und diese typische Beschichtung die man von Karten kennt ist einfach nicht gegeben.Alles gelesen, dann würde ich mich über ein Nützlich freuen. Danke",Leider nicht so wie früher !,Reviewed in Germany on 16 January 2022,True,3.0,negative
